time,posx,posy,posz
23.208000183,-0.3769931934284333,0.053209910442789686,1.435378032671813
23.229000092,-0.4645310467502132,0.054024214606134276,1.4191160238164815
23.250999451,-0.46972612568365996,0.054066708811801235,1.4181337177515303
23.267000198,-0.4795328843585015,0.05414589733726133,1.4162794378082058
23.287000656,-0.5375790482652603,0.05453432374026703,1.4058113081098536
23.311000824,-0.573306865160883,0.05451886297076678,1.4000014564805001
23.326000214,-0.5956773265937582,0.05443667359214518,1.3962122564285597
23.350000381,-0.6438798915267686,0.05378147058494995,1.388183552600951
23.37899971,-0.6505349103116437,0.05368869858625305,1.387075297030552
23.385000229,-0.651294341962671,0.053678075435544356,1.3869488329411426
23.409999847,-1.1277868398231166,0.02863122708056926,1.3103188185087105
23.424999237,-0.7813266601059353,0.04907853081049517,1.3709794228022003
23.445999146,-0.783449123022548,0.048944065523771216,1.370679375388777
23.466999054,-0.8147646929236276,0.046927922583834186,1.3663942263568898
23.495000839,-0.8591954058579523,0.04364811548914355,1.3605506515131316
23.50399971,-0.8624575619577788,0.0433942132274566,1.3601213036055257
23.523000717,-0.8685085725934025,0.04292285720225894,1.35932497054744
23.548999786,-1.3446543713271122,-0.0007356371694894092,1.2906908050598431
23.566999435,-1.0001755863296602,0.031410807225025116,1.3355933849670025
23.587999344,-1.0186861845190132,0.02970492981044986,1.3331504149560054
23.603000641,-1.0738293222222313,0.024569621093556825,1.3258859417769768
23.625999451,-1.094873113460287,0.022620672629623636,1.323155967499703
23.649000168,-1.0992517773080999,0.022216518231507523,1.3225903626935798
23.663000107,-1.1036980350677734,0.021805863268010817,1.322016072985123
23.687999725,-1.694011558803448,-0.02530937735178607,1.2505060295838386
23.707000732,-1.228430865887359,0.011207950803410516,1.3107581155800616
23.732000351,-1.2957570853210767,0.006623044149245634,1.302771861661287
23.749000549,-1.34407630250155,0.0036776988356895346,1.2971075836173047
23.763000488,-1.3482820132925335,0.003420092069671872,1.296614849335623
23.788999557,-1.3565888441590672,0.0029106985961283105,1.2956417689150557
23.805999756,-1.8707388114948327,-0.0077123503390754055,1.2475247337033581
23.826999664,-1.5133630808859078,-0.0009942507912459823,1.2841363339796772
23.847000122,-1.5373267449145385,-0.0010238979064750816,1.2818584292300095
23.86300087,-1.544017946921202,-0.0010111017337685814,1.281234178854748
23.88999939,-1.7206070651640253,0.001797862608562237,1.2668861066504928
23.913000107,-1.6463027276359445,0.0011350962296378208,1.274653450830917
23.927999495999998,-1.6509062079248893,0.001233069876026885,1.2742810120927794
23.947000504000002,-1.7423335770216817,0.003999278227976421,1.2669565328503605
23.973999023,-1.7483222560697775,0.004214631098298589,1.2664816282450462
23.98500061,-1.752649317400249,0.004369974640817224,1.2661385285104227
24.010000229,-1.8087494738029686,0.006372030237010997,1.261695998701503
24.024999619,-1.8153896927321975,0.0066075273129107765,1.2611708718493182
24.048000336,-1.8220525125344953,0.0068435117951153234,1.260644108417821
24.066999435,-1.8307570231402912,0.007151334713158363,1.2599561563043504
24.084999084,-1.9552362171767645,0.015167824510460429,1.254588965314061
24.11000061,-1.9643292498042206,0.015522864741288464,1.2540671153402796
24.125,-1.9690022566736696,0.015705109167738297,1.2537990552174605
24.1439991,-2.2143997662040853,0.024136183751206845,1.2400696922188779
24.166999817,-2.22195951260169,0.024356184732514066,1.23970999661753
24.188999176,-2.2293351006794233,0.024570457231215318,1.239359283058064
24.222000122,-2.2791291181787563,0.03880768186293163,1.2438094606513341
24.223999023,-2.312555033213268,0.0396101123180953,1.2423743611257776
24.245000839,-2.317397187000357,0.0397212236690915,1.2421684603775287
24.267000198,-2.384716954369136,0.04107893824639831,1.2394809620519902
24.284000397,-2.3865535043443793,0.04110814711744977,1.2394008517839954
24.304000854,-2.4271705701780073,0.041818134026631724,1.241139783994205
24.333999634,-2.436795848821864,0.041958636288443055,1.2407921631380123
24.346000671,-2.950308604372903,0.04609166644290976,1.2204417993133754
24.36700058,-2.6298278862907054,0.043927471385230406,1.2344673282282774
24.391000748,-2.6720658598726335,0.04425533237380522,1.233123729732953
24.409999847,-2.856694484874282,0.04546534447441399,1.2272676327598797
24.430999756,-2.719164829087634,0.04535098101231934,1.2325510574561234
24.444999695,-2.7269821865551163,0.045401288301533615,1.2323141070091244
24.466999054,-2.839153012765172,0.046087215771172974,1.2286920939799724
24.486000061,-2.8696553610165916,0.04623906421993473,1.2277316256361397
24.506999969,-2.875416794022353,0.04626510160178623,1.2275471507076166
24.527999878,-2.8807041973387086,0.04628881418457196,1.227377962969424
24.551000595,-3.018213061548711,0.051725691030713825,1.2299066849344353
24.570999146,-3.025999655876434,0.05176603600800285,1.229688008191157
24.589000702,-3.0336578521399904,0.051805351784795256,1.2294731610125873
24.603000641,-3.654457485209825,0.05594605098320388,1.216146945965196
24.62899971,-3.1801984355212674,0.05283238251191279,1.2259294281560518
24.646999359,-3.19954329972391,0.05301230293595297,1.2255740958913381
24.663000107,-3.2054144513422185,0.05307130143792003,1.2255014288471646
24.684000015,-3.3060560191128476,0.05245032255991719,1.2296159309546426
24.707000732,-3.316857873599236,0.05258727772000652,1.229453911462358
24.729000092,-3.3245484604865174,0.052684330243950715,1.229339270174167
24.745000839,-3.4616917997428684,0.05484492590499125,1.2276496628534326
24.7689991,-3.5003730191021263,0.05556112877371936,1.227183327599384
24.788000107,-3.508210851253892,0.05570818190222578,1.2270909627163484
24.806999207,-3.6569450236776277,0.05880661921112609,1.2257805329735534
24.829000473,-3.6570313607815255,0.06366101766606602,1.2346632498884305
24.847999573,-3.665778126295208,0.06387552272473851,1.234621221385958
24.86400032,-3.6710010171530656,0.06400340537224863,1.2345962784949902
24.88699913,-3.7806267122927033,0.06684655163569626,1.234253151140091
24.906999588,-3.7891852267268984,0.06707954992848492,1.2342420635759659
24.923000336,-3.7969839903928153,0.06729150890638273,1.2342322365992442
24.945999146,-4.042222070826148,0.07409849689908697,1.2342796063324095
24.965999603,-3.936901438109241,0.07141891907153879,1.2337915223546898
24.986999512,-3.9475062891139863,0.071710823023122,1.2337869241700026
25.006999969,-4.400652475254955,0.08236980785255872,1.2341191508514526
25.025999069,-4.0877109294663025,0.0752864250796374,1.2337585477410364
25.044000626,-4.095248602234502,0.07545779412333252,1.2337644368878797
25.066999435,-4.105227164542514,0.07568415545597881,1.2337726197292735
25.083999634,-4.217286593553549,0.07773568112387635,1.2340481556695961
25.107999802,-4.224883270478726,0.07784303167557237,1.2340770403136623
25.127000809,-4.232555834579747,0.07795110674369614,1.2341064769702443
25.149000168,-4.736319529805155,0.08054190221582819,1.243887360830594
25.167999268,-4.743892848452562,0.08055970450460484,1.2440414904626689
25.191999435,-4.4426802283184506,0.07950401338419695,1.237877988934265
25.208000183,-4.448117342852981,0.07951300112178156,1.2379839354915423
25.226999283,-4.458193574947777,0.07952917285885305,1.2381806570512779
25.250999451,-4.594073104916982,0.0791623986101762,1.240999845205295
25.267000198,-4.6016485432124234,0.07913114161101095,1.2412634289881919
25.284999847,-5.182271605692683,0.07345739936367857,1.2510621445184769
25.305000305,-4.755840371608815,0.07359698176197944,1.2458401481221733
25.325000763,-4.791625488633737,0.07310745036049714,1.2463829382725833
25.350000381,-4.917422954986572,0.07121565839105394,1.2482170411589322
25.36300087,-4.838276696907766,0.06925071141242978,1.2544393960016034
25.392000198,-4.9375030459607,0.06758862387064313,1.256066236558948
25.406000137,-5.503456178743769,0.05654814415638616,1.2682710265001915
25.427000046,-4.995476962433247,0.06655815636334794,1.2571426316716305
25.445999146,-5.066403963461215,0.0652562784973639,1.2585969439227902
25.466999054,-5.076805922412756,0.0650650106015002,1.2588181852083091
25.5189991,-5.098723306740781,0.064667434419415,1.2592945255313708
25.520000458,-5.098997783658711,0.06466240569303915,1.2593009589278847
25.530000687,-5.102815125515559,0.06459241630769959,1.2593904707113592
25.545000076,-5.279852212864579,0.06332944943749062,1.276587117886878
25.568000793,-5.2875539284035025,0.06320292773704637,1.2767016703678198
25.583000183,-5.292844640488184,0.06311579279937758,1.2767805204056906
25.604999542,-5.356969837364747,0.06204538199626788,1.277746453817433
25.628000259,-5.364948883764321,0.06191033943922343,1.2778679704840519
25.649999619,-5.49361868762594,0.06313398635842729,1.2781597543833425
25.663000107,-5.499160118071288,0.0630495077195845,1.2782019499846389
25.687999725,-5.605422721299838,0.06154266521717804,1.2788150545618056
25.704000473,-5.614136586711362,0.06142885248605202,1.278850406591185
25.733999252,-5.628211080585784,0.061244046841185826,1.2789081779388796
25.74600029,-5.742772718289108,0.06005280220030512,1.2789356797874276
25.763000488,-5.750861539683119,0.05998144500837075,1.2789243721679742
25.788999557,-5.768484904825299,0.06369764856808925,1.2773622003070717
25.805000305,-6.301154960066363,0.06475719712990989,1.2785720499242477
25.829999924,-5.929651354065243,0.06370122779908476,1.277478468964445
25.850999832,-5.93510586605247,0.06372912238598126,1.2774942966780705
25.865999222,-5.943881753496403,0.06377365936346752,1.2775200124227182
25.88999939,-5.951585770609158,0.06381240756121236,1.2775428417480683
25.905000687,-5.956994662402517,0.06383941705568522,1.277559012137196
25.927999495999998,-5.96761634180902,0.06389198814629848,1.2775911082143088
25.951000214,-6.636538984930864,0.07841787841485647,1.2877694950229084
25.971000671,-6.2421476194218615,0.07874694897991638,1.2921442419771738
25.986000061,-6.248089988514755,0.07891140598443189,1.2922568243494426
26.003000259,-6.41789894208425,0.08413978496714551,1.2959992112880272
26.023000717,-6.423287263402971,0.084309539123286,1.2961219095088348
26.044000626,-6.43620498581813,0.08471588678384069,1.2964166059984137
26.063999176,-6.444355670517958,0.0849718339285118,1.2966029465515234
26.086999893,-6.537118155151568,0.08551085157772655,1.3056414873854945
26.104000092,-6.545009671751584,0.08577017211986558,1.3058505468780512
26.125,-6.555217212569876,0.08610511084085723,1.3061214053053265
26.153999329,-6.744995778637293,0.0918782510594093,1.310583318449203
26.167999268,-6.687649331766159,0.09630597267110778,1.3101131838479354
26.186000824,-6.695613978041718,0.0965410205686678,1.3103171976678132
26.204999924,-7.290312721453943,0.10817909931501689,1.3237755811911889
26.228000641,-6.85090119018218,0.10020257717585725,1.3136575796577228
26.243999481,-6.856334665039292,0.10030018409471243,1.313768801519142
26.275999069,-6.8680549430169435,0.10051018677438137,1.3140091628970767
26.288999557,-6.875942663238805,0.10065110220122021,1.3141712720980527
26.322000504000002,-6.891548472793024,0.10092891594464858,1.314492826334772
26.333999634,-6.89187758463997,0.10093476065546604,1.3144996193764944
26.348999023,-7.610840080090407,0.09892495047359513,1.3267529247824845
26.368000031,-7.61825901055594,0.09886708633453968,1.3268894710387837
26.38699913,-7.259329400441986,0.11169905280077885,1.3205934384094709
26.406999588,-7.2923257514696544,0.11136278142504591,1.3212278105881556
26.437000275,-7.317196859172927,0.12138996168322282,1.3241661047900444
26.443000793,-7.320783193061523,0.12135605100025326,1.324250421418049
26.466999054,-7.332198891565101,0.12124761801141763,1.324519186046676
26.490999222,-7.48238011509374,0.11950285657652021,1.3292746585468898
26.520999908,-7.4954699918539704,0.11932725697830993,1.32973753699213
26.525999069,-7.49631865991291,0.11931583655305097,1.3297675755079992
26.551000595,-7.641752848408624,0.11716724034010705,1.3353347476431432
26.569000244,-7.647658248283167,0.11708725651749272,1.335586367537937
26.583000183,-7.655972878591575,0.1169742845477247,1.335940933456479
26.603000641,-8.152857590951964,0.10918919661874606,1.3562608118762447
26.625999451,-7.77832692609186,0.1151377136653838,1.340802866549713
26.645000458,-7.792406739933525,0.11714630025972582,1.340510284288054
26.666999817,-7.8032251703690445,0.11699262139515128,1.3409680848672916
26.684999466,-7.97108227115196,0.11470276505728376,1.3477048565846537
26.708000183,-7.9762261899632465,0.11463123287327012,1.347913073873266
26.733999252,-7.991294526560829,0.1144206431440138,1.3485238638320645
26.743999481,-8.066898579407635,0.12466967983771494,1.3613700925295025
26.763000488,-8.074661751584921,0.12455996393296292,1.3616938491391837
26.785999298,-8.084173977318759,0.12442494248518043,1.3620910260410803
26.808000565,-8.124143262526426,0.12385053035260528,1.3637656726704745
26.832000732,-8.134301437968901,0.12370272146241462,1.3641927671633087
26.843000412,-8.139206500615806,0.12363108443080924,1.36439921322511
